sa2_code,sa2_name,centroid_lat,centroid_lon
308031223,Yeppoon,-23.154801968324595,150.73748851933928
308041528,Banana,-24.933815840428927,149.9408059648429
308041529,Biloela,-24.39807281235866,150.51647364471205
308051530,Agnes Water - Miriam Vale,-24.394649793062207,151.70492337412963
308051531,Boyne Island - Tannum Sands,-23.973589144471976,151.3608048119389
308051532,Callemondah,-23.839729960884483,151.2065902755664
308051533,Clinton - New Auckland,-23.88713604974568,151.223168660116
308051534,Gladstone,-23.85194319331287,151.26113835187323
308051535,Gladstone Hinterland,-24.057669509853735,151.0739504016298
308051536,Kin Kora - Sun Valley,-23.876409791690556,151.250701139641
308051537,South Trees,-23.88205471216944,151.29578226727804
308051538,Telina - Toolooa,-23.91262964138562,151.26871945895658
308051539,West Gladstone,-23.858384801489045,151.2465597682776
309011224,Broadbeach Waters,-28.026964860121744,153.4149232200085
309011225,Burleigh Heads,-28.10239132604566,153.43516678400198
309011226,Burleigh Waters,-28.087299467857644,153.43223090150724
309011227,Mermaid Beach - Broadbeach,-28.03793299115838,153.4341088751367
309011228,Mermaid Waters,-28.04982251142648,153.42149677362437
309011229,Miami,-28.0682131315841,153.4358513565687
309021230,Coolangatta,-28.169745341588357,153.5337005753467
309021231,Currumbin - Tugun,-28.149547978595976,153.49419495238186
309021232,Currumbin Waters,-28.154214783870998,153.46266773732611
309021233,Elanora,-28.135832153289805,153.44917736765063
309021234,Palm Beach,-28.11598044850217,153.46310213304716
309031235,Arundel,-27.937638388454566,153.36290529287407
309031236,Biggera Waters,-27.92979814751149,153.3914441352225
309031237,Coombabah,-27.910688939802128,153.37096464330259
309031238,Labrador,-27.946202271264266,153.39787863078632
309031239,Paradise Point - Hollywell,-27.88511271039472,153.39532165741943
309031240,Runaway Bay,-27.913862010405847,153.39774713640614
309041241,Guanaba - Springbrook,-28.115206136827805,153.2552824113036
309041242,Tamborine - Canungra,-28.095673297966243,153.14932226087203
309051243,Currumbin Valley - Tallebudgera,-28.188722357851873,153.3789779608779
309051244,Mudgeeraba - Bonogin,-28.121097187600828,153.35060533429584
309051245,Reedy Creek - Andrews,-28.113474055496916,153.40187296739302
309061246,Carrara,-28.02150612684587,153.3663424427998
309061247,Highland Park,-28.01566210640656,153.33548087146116
309061248,Nerang - Mount Nathan,-27.990157166774814,153.30029663978362
309061249,Pacific Pines - Gaven,-27.947232852354073,153.32315257968628
309061250,Worongary - Tallai,-28.053249954285196,153.33155799248613
309071251,Coomera,-27.846926067644745,153.33964992557407
309071252,Helensvale,-27.900887263777385,153.3374044004827
309071253,Hope Island,-27.840535416192164,153.39713498572746
309071254,Jacobs Well - Alberton,-27.748157951691713,153.33857069509108
309071256,Oxenford - Maudsland,-27.920571102018293,153.29171042358107
309071552,Ormeau (East) - Stapylton,-27.7476288703408,153.25137301290297
309071553,Ormeau (West) - Yatala,-27.77923712571969,153.21831233637985
309071554,Pimpama - North,-27.809113555199012,153.31820449011153
309071555,Pimpama - South,-27.82922922102227,153.31331494895562
309071556,Upper Coomera (South) - Wongawallan,-27.875303755858045,153.22589529104724
309071557,Upper Coomera - North,-27.865610299155332,153.29203986779197
309071558,Willow Vale - Pimpama (West),-27.8345189567897,153.2519631543187
309081259,Clear Island Waters,-28.041956943035625,153.3973029954502
309081260,Merrimac,-28.050847207718046,153.37308036482716
309081262,Varsity Lakes,-28.088881712265856,153.41106434900075
309081559,Robina - East,-28.07105096747476,153.40285991718795
309081560,Robina - West,-28.0704480119705,153.38105146604252
309091263,Ashmore,-27.988791564944506,153.37637357465331
309091264,Molendinar,-27.974022376933654,153.36070696658888
309091265,Parkwood,-27.95458659625819,153.36295418782132
309091540,Southport - North,-27.965134440707683,153.3963715982356
309091541,Southport - South,-27.983626980555677,153.4050279555685
309101267,Benowa,-28.00769608518477,153.38583131229737
309101268,Bundall,-28.011116184614174,153.40480385901873
309101269,Main Beach,-27.956948135970887,153.4258598452672
309101561,Surfers Paradise - North,-27.992957737976113,153.42433351703176
309101562,Surfers Paradise - South,-28.00966531093731,153.422507467082
310011271,Darra - Sumner,-27.56760401369457,152.9479922421604
310011272,Durack,-27.589089581233235,152.98558476689738
310011274,Inala - Richlands,-27.591769393073157,152.96289627035205
310011275,Oxley (Qld),-27.561627303667205,152.97587662714415
310011276,Wacol,-27.588617220537117,152.9219648255077
310011563,Doolandella,-27.613244877573646,152.9840931757522
310011564,Forest Lake - Ellen Grove,-27.619748272607303,152.95897318139527
310021277,Boonah,-27.994226748030535,152.61251820360002
310021278,Esk,-27.206918809552935,152.4382851761681
310021279,Lake Manchester - England Creek,-27.414281422714524,152.76390488002397
310021280,Lockyer Valley - East,-27.643365875640637,152.3794046459227
310021281,Lowood,-27.441491953156298,152.57696804316208
310021282,Rosewood,-27.681567506992945,152.57923105193373
310031283,Brassall,-27.59011061002556,152.73635442287699
310031284,Bundamba,-27.607479562791173,152.8112477847402
310031285,Churchill - Yamanto,-27.6499187514254,152.74237045287703
310031286,Ipswich - Central,-27.617072668496444,152.75464381835232
310031287,Ipswich - East,-27.611770119302673,152.78397748442993
310031288,Ipswich - North,-27.546453292132316,152.73547243819016
310031289,Karalee - Barellan Point,-27.562989704404593,152.8289225638508
310031290,Karana Downs,-27.51964930135536,152.79322488446078
310031291,Leichhardt - One Mile,-27.605554001863016,152.71620991403012
310031292,North Ipswich - Tivoli,-27.590637174836115,152.77271037281554
310031293,Raceview,-27.643731811468854,152.77275807827652
310031294,Ripley,-27.699510566999585,152.81487297676034
310031295,Riverview,-27.591452535880663,152.84162012174284
310041297,Camira - Gailes,-27.631199951104588,152.91978522806468
310041298,Carole Park,-27.621248423112498,152.92959555671484
310041299,Collingwood Park - Redbank,-27.61192779661413,152.86453107141017
310041300,Goodna,-27.611726876848824,152.89249921683813
310041301,New Chum,-27.617952447848772,152.83265760326012
310041302,Redbank Plains,-27.65130305741645,152.85043186199587
310041303,Springfield,-27.652546863064412,152.9101493021812
310041304,Springfield Lakes,-27.68536522536441,152.90502901488978
310041565,Augustine Heights - Brookwater,-27.6615059088335,152.88748638321456
310041566,Bellbird Park,-27.6367386751571,152.88662907743733
311011305,Beaudesert,-28.13758676680992,152.91932120015372
311021306,Beenleigh,-27.715105975380375,153.19356261349986
311021307,Eagleby,-27.698587607741448,153.21927889744188
311021308,Edens Landing - Holmview,-27.710541456830008,153.17002068099933
311021309,Mount Warren Park,-27.73102975172167,153.205439340612
311021310,Wolffdene - Bahrs Scrub,-27.759755543695785,153.17529753477262
311031311,Boronia Heights - Park Ridge,-27.705073151361233,153.04084602618408
311031312,Browns Plains,-27.662697377442502,153.0626637261502
311031313,Chambers Flat - Logan Reserve,-27.73674602931518,153.0888549180779
311031314,Crestmead,-27.687594703963697,153.0844415390221
311031315,Greenbank Military Camp,-27.671437119364693,152.97066917817932
311031316,Hillcrest,-27.665166896011975,153.01164339531877
311031317,Marsden,-27.673487172308064,153.09757286773902
311031318,Munruben - Park Ridge South,-27.737896726274048,153.03477299255496
311031319,Regents Park - Heritage Park,-27.679628033467523,153.05106220195526
311041322,Logan Village,-27.77216772342107,153.10835075480097
311041567,Flagstone (East) - Riverbend,-27.820521434827974,152.9699149322699
311041568,Flagstone (West) - New Beith,-27.790218369658653,152.88614763139222
311041569,Greenbank - North Maclean,-27.74469146630563,152.97828291444878
311041570,Jimboomba - Glenlogan,-27.866912133918756,153.03521173885423
311041571,Yarrabilba,-27.825230470873375,153.13802856613972
311051323,Bethania - Waterford,-27.69857044427994,153.14874170564678
311051324,Cornubia - Carbrook,-27.66871298577711,153.2389042768787
311051325,Loganholme - Tanah Merah,-27.68017097492719,153.18176527282284
311051326,Loganlea,-27.670283163360125,153.13877525205038
311051327,Shailer Park,-27.649770829158054,153.17755124775977
311051328,Waterford West,-27.692774561733312,153.1255100934389
311061329,Daisy Hill,-27.630257052559138,153.1578380297988
311061330,Kingston (Qld),-27.659240860969316,153.11310589381472
311061331,Logan Central,-27.64726417175452,153.09866100197922
311061332,Rochedale South - Priestdale,-27.603591427105066,153.14840685793055
311061333,Slacks Creek,-27.641100678260774,153.13365510066794
311061334,Springwood,-27.62041754244074,153.13832026707433
311061335,Underwood,-27.608863558229935,153.11130806479102
311061336,Woodridge,-27.62850095170296,153.10573397718773
312011337,Bowen,-20.017579272869707,148.23033138756057
312011338,Broadsound - Nebo,-22.18707200679097,148.72689119247056
312011339,Clermont,-22.32013723367416,147.0460867698508
312011340,Collinsville,-20.741415221965198,147.6187309118799
312011341,Moranbah,-21.947322513720454,147.8897991744063
312021342,Andergrove - Beaconsfield,-21.09398924750405,149.1799696852927
312021343,East Mackay,-21.15663104372694,149.20491061783895
312021344,Eimeo - Rural View,-21.059869039459546,149.16913236922178
312021345,Eungella Hinterland,-21.051224028607898,148.4569991625672
312021346,Mackay,-21.14318126904755,149.18226651583495
312021347,Mackay Harbour,-21.117115194414342,149.21581221253436
312021348,Mount Pleasant - Glenella,-21.10603279369678,149.1280953989937
312021349,North Mackay,-21.12181421054078,149.18567721958885
312021350,Ooralea - Bakers Creek,-21.193544808522862,149.15643119992512
312021351,Pioneer Valley,-21.180786994802506,148.73287797385126
312021352,Sarina,-21.55287380030728,149.21594765174322
312021353,Seaforth - Calen,-20.87859300279355,148.78841342290212
312021354,Shoal Point - Bucasia,-21.02550653332295,149.14715927833834
312021355,Slade Point,-21.082861311531957,149.2141922645771
312021356,South Mackay,-21.164811332598145,149.18117655284652
312021357,Walkerston - Eton,-21.274335494717285,149.05683845287336
312021358,West Mackay,-21.15148332785899,149.1627425851399
312031359,Airlie - Whitsundays,-20.241821328929255,148.87607992227146
312031360,Cape Conway,-20.39557942746092,148.780886545789
312031361,Proserpine,-20.409254807656207,148.48445905576318
313011362,Beachmere - Sandstone Point,-27.062984409167967,153.0634311383678
313011363,Bribie Island,-26.988532346853685,153.1357112482074
313021364,Burpengary - East,-27.12856133729282,153.00218451127319
313021366,Caboolture - South,-27.102492400397555,152.93552962520303
313021367,Elimbah,-27.00037289201087,152.96141610394127
313021368,Morayfield - East,-27.107573361212886,152.96502964453936
313021369,Wamuran,-27.04249843360845,152.8722708265552
313021572,Caboolture - East,-27.06636569326953,152.9937988030936
313021573,Caboolture - West,-27.05698139344755,152.92618186088313
313031370,Kilcoy,-26.783317038118092,152.38344628737107
313031371,Woodford - D'Aguilar,-26.950774833563568,152.76308044366255
313041372,Burpengary,-27.158474046163033,152.95825388871145
313041373,Deception Bay,-27.178291287166605,153.0097952633335
313041374,Morayfield,-27.143160238708973,152.92157841986503
313041375,Narangba,-27.185579617908417,152.92380124377226
313041376,Upper Caboolture,-27.12283982010371,152.86703930988483
313051377,Clontarf,-27.24707078975284,153.08217395235098
313051378,Margate - Woody Point,-27.24797860363915,153.10270568782195
313051379,Redcliffe,-27.22692107577426,153.10737001054795
313051380,Rothwell - Kippa-Ring,-27.21607937668872,153.0647299336828
313051574,Moreton Island,-27.15123732110507,153.40628932291895
313051575,Scarborough - Newport,-27.207500466370654,153.0977475444297
314011382,Albany Creek,-27.35441806453549,152.96898734368776
314011383,Cashmere,-27.298349741614228,152.92127509361848
314011384,Dayboro,-27.21886341932096,152.81343594021737
314011385,Eatons Hill,-27.339990775935266,152.9369855696316
314011386,The Hills District,-27.38112658409856,152.94132124584962
314011387,Samford Valley,-27.357244638096777,152.83800155615347
314021389,Murrumba Downs - Griffin,-27.270337907037657,153.03136437982596
314021576,Dakabin,-27.22270443819938,152.98521126162447
314021577,Kallangur,-27.247912996405528,152.99237349296578
314021578,Mango Hill,-27.242318136519163,153.04558597725523
314021579,North Lakes,-27.222049414856354,153.014023448915
314031391,Bray Park,-27.292433491712305,152.9677491038857
314031392,Lawnton,-27.281061530195387,152.98230266651797
314031393,Petrie,-27.264878865522515,152.97249746642893
314031394,Strathpine - Brendale,-27.314382838479688,152.98326264817214
315011395,Aurukun,-13.60905381436677,141.82877715686948
315011396,Cape York,-14.16535339465542,143.24265322285618
315011397,Croydon - Etheridge,-18.527651050302733,143.0382179870909
315011398,Kowanyama - Pormpuraaw,-14.940150942644006,141.80849130971407
315011399,Northern Peninsula,-11.004946021413016,142.31299680638432
315011400,Tablelands,-16.987307723854688,143.9218724336778
315011401,Torres,-10.731237891503113,142.41224472777913
315011402,Torres Strait Islands,-9.859409061859202,142.36611583292935
315011403,Weipa,-12.641570698651106,141.86117756881376
315021404,Carpentaria,-17.742996932193417,140.2798494067696
315021405,Mount Isa,-20.728925324321278,139.5078198228936
315021406,Mount Isa Surrounds,-20.53829805184859,139.6538322031796
315021407,Northern Highlands,-20.706193113624664,142.94534912897777
315031408,Barcaldine - Blackall,-23.72204598103249,145.72595331224954
315031409,Charleville,-26.187849334672137,146.49167965754646
315031410,Far Central West,-23.854223167864177,140.73530880063353
315031411,Far South West,-27.442030785635776,143.8590392505872
315031412,Longreach,-23.716150707680203,143.95850101314434
316011413,Buderim - North,-26.676070870048726,153.04349267056415
316011414,Buderim - South,-26.705827136136527,153.05034276409074
316011415,Mountain Creek,-26.702564800024117,153.10139650191326
316011416,Sippy Downs,-26.722536823901155,153.08079115463497
316021417,Aroona - Currimundi,-26.773629737085386,153.12028462440767
316021418,Buddina - Minyama,-26.695518020587272,153.1280570704618
316021419,Caloundra - Kings Beach,-26.798827896628815,153.13003560830796
316021421,Golden Beach - Pelican Waters,-26.830135710377427,153.10503826831425
316021422,Moffat Beach - Battery Hill,-26.7873363941759,153.13598033253447
316021423,Parrearra - Warana,-26.722331909590736,153.12603133277273
316021424,Wurtulla - Birtinya,-26.750220580863168,153.12340873377482
316021580,Caloundra West - Baringa,-26.81393751593619,153.06856208371474
316021581,Meridan Plains - Little Mountain (North),-26.76602959062427,153.09048054068265
316031425,Coolum Beach,-26.54065697639078,153.08590334418832
316031426,Marcoola - Mudjimba,-26.611255602961258,153.07703957684998
316031427,Maroochydore - Kuluin,-26.654472490529834,153.07770223541385
316031428,Mooloolaba - Alexandra Headland,-26.68018075484765,153.1112052108729
316051434,Noosa Heads,-26.398105506783356,153.09286053501287
316051435,Noosaville,-26.42287004731226,153.0606087989904
316051437,Sunshine Beach,-26.418648563852823,153.10180914341444
316051438,Tewantin,-26.39368335982289,153.01614565667595
316051543,Peregian Beach - Marcus Beach,-26.465948808831993,153.08994582659315
316051544,Peregian Springs,-26.49401113555029,153.07179693362335
316061439,Beerwah,-26.857822358228407,152.96389264344197
316061440,Caloundra Hinterland,-26.73730657012932,152.76317383644223
316061441,Glass House Mountains,-26.925577003309993,152.96709387508906
316061442,Landsborough,-26.78403481793853,152.9923702038733
316061443,Maroochy Hinterland,-26.596996730159674,152.7687347400743
316061444,Palmwoods,-26.70290450218799,152.94213487918162
316071545,Bli Bli,-26.597734355567134,153.01570397067326
316071546,Diddillibah - Rosemount,-26.642583481739184,153.01114189882858
316071547,Eumundi - Yandina,-26.51514435453596,152.9800809113106
316071548,Nambour,-26.63304749281765,152.95044003823568
316081549,Noosa Hinterland,-26.321000703689702,152.93714111803968
317011445,Cambooya - Wyreema,-27.69047915429794,151.87299215409178
317011446,Darling Heights,-27.605250615841037,151.93380810930807
317011447,Drayton - Harristown,-27.591291009504655,151.91269530943785
317011448,Gatton,-27.562116423583213,152.28778310713653
317011449,Gowrie (Qld),-27.453865576168397,151.86729868672535
317011450,Highfields,-27.423247630154343,151.9634952562243
317011451,Lockyer Valley - West,-27.64459130805004,152.16976569642048
317011452,Middle Ridge,-27.60709352757867,151.96688493769662
317011453,Newtown (Qld),-27.556013522112337,151.93253328863355
317011454,North Toowoomba - Harlaxton,-27.52753094781886,151.95249973385677
317011455,Rangeville,-27.584852043338184,151.98633885871286
317011456,Toowoomba - Central,-27.574887822352878,151.9549448553837
317011457,Toowoomba - East,-27.55013285952334,151.98043049438556
317011458,Toowoomba - West,-27.56542013984619,151.84498068144646
317011459,Wilsonton,-27.52611871834496,151.923153302755
318011460,Ayr,-19.576717484001783,147.41243710144303
318011461,Burdekin,-19.830459392501364,147.2444303579015
318011462,Charters Towers,-20.068562074865444,146.268523831067
318011463,Dalrymple,-20.146503525555552,145.78467369037364
318011464,Ingham,-18.655120664833362,146.15440157509494
318011465,Ingham Surrounds,-18.661989338285245,146.04592934816105
318011466,Palm Island,-18.73136292565836,146.60024201718767
318021467,Aitkenvale,-19.29954339444895,146.76967270762165
318021468,Annandale (Qld),-19.324954937246705,146.7912723309132
318021469,Belgian Gardens - Pallarenda,-19.211504279056722,146.75031828696024
318021470,Bohle Plains,-19.31487759255561,146.6453428985389
318021471,Condon - Rasmussen,-19.349373858626443,146.69371681438875
318021472,Cranbrook,-19.30549323430833,146.75286164527634
318021474,Douglas,-19.370734535684946,146.76947994961688
318021475,Garbutt - West End,-19.25816134121845,146.77094045201514
318021476,Gulliver - Currajong - Vincent,-19.280772185749278,146.77383021821973
318021477,Heatley,-19.29035067889591,146.7535518619534
318021478,Hermit Park - Rosslea,-19.289710672461712,146.8032591585145
318021479,Hyde Park - Pimlico,-19.280950823539634,146.79216965673555
318021480,Kelso,-19.436378034934357,146.67923701869017
318021481,Kirwan - East,-19.302632219021646,146.73990564969714
318021482,Kirwan - West,-19.304122983471185,146.7206736629715
318021483,Magnetic Island,-19.1388305881765,146.83311974481077
318021484,Mount Louisa,-19.256424957564576,146.72752223532984
318021485,Mundingburra,-19.296682906855114,146.78493286687825
318021486,Northern Beaches,-19.156694509232423,146.43962528371353
318021487,Oonoonba,-19.305523387832654,146.81850549125883
318021488,South Townsville - Railway Estate,-19.26741606123394,146.82629764696716
318021489,Townsville - South,-19.541243022473573,146.85355234198153
318021490,Townsville City - North Ward,-19.25413259758481,146.80802792064145
318021491,Wulguru - Roseneath,-19.323228937937014,146.85203744139326
318021582,Burdell - Mount Low,-19.219377836965187,146.67839108917497
318021583,Deeragun - Jensen,-19.254740623085155,146.65018628504302
319011492,Ashfield - Kepnock,-24.87384995537126,152.3881528121453
319011493,Bargara - Burnett Heads,-24.850483124588592,152.42850434839886
319011494,Branyan - Kensington,-24.91460175769029,152.2867040111448
319011495,Bundaberg,-24.87130004978074,152.34859950597283
319011496,Bundaberg East - Kalkie,-24.849274444949398,152.38148250553797
319011497,Bundaberg North - Gooburrum,-24.835164828617383,152.32301684904613
319011498,Bundaberg Surrounds - North,-24.765414314295747,152.12287395576516
319011499,Bundaberg Surrounds - South,-25.149056393950566,152.2797820263712
319011500,Millbank - Avoca,-24.877600163538613,152.31105199407793
319011501,Svensson Heights - Norville,-24.89023572774672,152.33889557823306
319011502,Walkervale - Avenell Heights,-24.89964739449854,152.36090099886823
319021503,Gayndah - Mundubbera,-25.66916565119163,151.44732841567958
319021504,Gin Gin,-24.958249472948584,151.78763329148956
319021505,Kingaroy,-26.531855445372234,151.84089670249696
319021506,Kingaroy Surrounds - North,-26.198722517442448,151.55447648393974
319021507,Kingaroy Surrounds - South,-26.563799405608215,151.61543599264436
319021508,Monto - Eidsvold,-25.114609754501185,151.01871909008338
319021509,Nanango,-26.7085534457326,151.93331553921425
319021510,North Burnett,-24.659507346220494,151.45060768514256
319031511,Cooloola,-25.988309493735784,152.95537512329628
319031512,Gympie - North,-26.176538459998778,152.67115074883841
319031513,Gympie - South,-26.217414042365455,152.65079604735553
319031514,Gympie Surrounds,-26.24612791315607,152.6206404645425
319031515,Kilkivan,-26.114306998541537,152.17811573239226
319041516,Booral - River Heads,-25.366370082009848,152.83817580536433
319041517,Craignish - Dundowran Beach,-25.28666934111239,152.75266710522507
319041518,Pialba - Eli Waters,-25.285736324689495,152.8181512151372
319041519,Point Vernon,-25.25704609302843,152.81732793456425
319041520,Torquay - Scarness - Kawungan,-25.296634257609988,152.85686376593617
319041521,Urangan - Wondunna,-25.309121700171033,152.88004134364672
319051522,Burrum - Fraser,-25.30009292632497,152.9268532377197
319051523,Granville,-25.587808713496173,152.72043716461752
319051524,Maryborough (Qld),-25.505616821100155,152.67221513028335
319051525,Maryborough Surrounds - South,-25.695434665917755,152.47880655591504
319051526,Tinana,-25.551972890397586,152.66592154576594
401011001,Adelaide,-34.928558490583434,138.60064687371857
401011002,North Adelaide,-34.90843940923221,138.5953402684374
401021003,Adelaide Hills,-34.810298666693456,138.88207952093535
401021004,Aldgate - Stirling,-35.034876818620205,138.72552811043312
401021005,Hahndorf - Echunga,-35.09085064430642,138.77650863030968
401021006,Lobethal - Woodside,-34.94878649516766,138.8696853984469
401021007,Mount Barker,-35.06906027354341,138.86373361194168
401021008,Mount Barker Surrounds,-35.09063752929924,138.90463888428812
401021009,Nairne,-35.03253802762821,138.9119069582259
401021010,Uraidla - Summertown,-34.923482499806404,138.74329193539324
401031011,Burnside - Wattle Park,-34.92588804543274,138.67201881183294
401031012,Beaumont - Glen Osmond,-34.958512600718,138.65857326056323
401031013,Toorak Gardens,-34.93737586890663,138.64117003490094
401041014,Athelstone,-34.87148895765255,138.7054065612669
401041015,Paradise - Newton,-34.87753423111282,138.6718770044764
401041016,Rostrevor - Magill,-34.89846026379267,138.67937561991118
401051017,Norwood (SA),-34.9228859364656,138.6340198173801
401051018,Payneham - Felixstow,-34.9002454148398,138.64813026562067
401051019,St Peters - Marden,-34.90401100297185,138.62782317922557
401061020,Nailsworth - Broadview,-34.88395726915976,138.6103234407106
401061021,Prospect,-34.884013092644025,138.59269586400464
401061022,Walkerville,-34.892785566224546,138.61711026358964
401071023,Goodwood - Millswood,-34.955784861255985,138.58941606694702
401071024,Unley - Parkside,-34.95379147926223,138.61890703912687
402011025,Gawler - North,-34.561589188723715,138.71506977793732
402011026,Gawler - South,-34.61040931722754,138.7616024128339
402011027,Lewiston - Two Wells,-34.60486731245803,138.55726655186996
402021028,Craigmore - Blakeview,-34.68592093654743,138.70987470283492
402021029,Davoren Park,-34.68744606329075,138.66648618797984
402021030,Elizabeth,-34.7382240819901,138.6640999927663
402021031,Elizabeth East,-34.72582012849511,138.68495219404662
402021032,Munno Para West - Angle Vale,-34.650168719954145,138.65012119741726
402021033,One Tree Hill,-34.70210525296263,138.76993181911797
402021034,Smithfield - Elizabeth North,-34.69198548265611,138.6889287238286
402021035,Virginia - Waterloo Corner,-34.68722185744354,138.5485905888159
402031036,Enfield - Blair Athol,-34.854292323798234,138.60000269459655
402031038,Windsor Gardens,-34.8708951319991,138.6407421954315
402031175,Northgate - Northfield,-34.852887278953226,138.63251799633238
402031176,Valley View - Gilles Plains,-34.843735338719135,138.66010061978218
402041039,Dry Creek - North,-34.78274848392748,138.5674167210364
402041040,Ingle Farm,-34.830177221697475,138.64700855532885
402041041,Para Hills,-34.8039307289985,138.6583589446488
402041042,Parafield,-34.796627572658,138.63099526821776
402041043,Parafield Gardens,-34.78253991052624,138.61077320962085
402041044,Paralowie,-34.757873544401974,138.6041177215981
402041046,Salisbury,-34.77113020454307,138.63891069268178
402041047,Salisbury East,-34.77162966902583,138.67645446390517
402041048,Salisbury North,-34.72655345068963,138.6253966764406
402041171,Mawson Lakes - Globe Derby Park,-34.80206134815728,138.60399607422235
402041172,Pooraka - Cavan,-34.82570264401085,138.6164830424673
402051049,Golden Grove,-34.768736115299596,138.73905661455495
402051050,Greenwith,-34.765650596238224,138.71382800970653
402051051,Highbury - Dernancourt,-34.85436427023009,138.71537997513198
402051052,Hope Valley - Modbury,-34.84283012122165,138.68821967640423
402051053,Modbury Heights,-34.80949669760152,138.68488948291036
402051054,Redwood Park,-34.803101151383814,138.7304007688766
402051055,St Agnes - Ridgehaven,-34.82720475493256,138.72473079257736
403011056,Brighton (SA),-35.01855741601398,138.522498924886
403011057,Glenelg (SA),-34.98357793750782,138.5195290893738
403021058,Edwardstown,-34.97798338112906,138.56516528676192
403021059,Hallett Cove,-35.07282168962974,138.5110116084081
403021060,Marino - Seaview Downs,-35.04431657118356,138.53500913956162
403021061,Mitchell Park,-35.00849491694851,138.56125694995055
403021062,Morphettville,-34.98457641891955,138.54349466863945
403021063,Sheidow Park - Trott Park,-35.07247937811076,138.53824495978014
403021064,Warradale,-35.01255472656091,138.54052455758443
403031065,Belair,-34.9977575998287,138.6485934631811
403031066,Bellevue Heights,-35.02453373307793,138.5860551918925
403031067,Blackwood,-35.027533442902545,138.62735443473065
403031068,Colonel Light Gardens,-34.97932033660295,138.5869764953453
403031069,Mitcham (SA),-34.978055923420094,138.61966398791526
403031070,Panorama,-35.00260628360079,138.58847292088453
403041071,Aberfoyle Park,-35.077836742035366,138.61351233225807
403041072,Aldinga,-35.2892829866297,138.46834956997256
403041073,Christie Downs,-35.144824229264955,138.49743004784972
403041074,Christies Beach,-35.13636791451809,138.47723779356042
403041075,Clarendon,-35.12392684767209,138.6549195851063
403041076,Coromandel Valley,-35.04514867468837,138.6234110450152
403041077,Flagstaff Hill,-35.04772080220109,138.5818102311561
403041078,Hackham - Onkaparinga Hills,-35.146536370329706,138.55381608529993
403041079,Hackham West - Huntfield Heights,-35.148992920470334,138.51460920272478
403041080,Happy Valley,-35.08686086220931,138.5811158428831
403041081,Happy Valley Reservoir,-35.067673146952046,138.5737033378752
403041082,Lonsdale,-35.106772908684775,138.4928752579244
403041083,McLaren Vale,-35.20260861673896,138.56542637094196
403041084,Morphett Vale - East,-35.12006125498356,138.53568073243102
403041085,Morphett Vale - West,-35.12243097997833,138.5155117800896
403041086,Reynella,-35.09522210314111,138.53237092769322
403041088,Willunga,-35.28149880958888,138.54236775697913
403041089,Woodcroft,-35.108603428863944,138.56912117804285
403041177,Seaford - Seaford Meadows,-35.17451765834577,138.48345490153739
403041178,Seaford Rise - Moana,-35.22013246542277,138.48061686074
404011090,Beverley,-34.88986229795097,138.5370920054215
404011091,Flinders Park,-34.90669517445178,138.53444874619782
404011092,Henley Beach,-34.91789554210466,138.5052970513195
404011093,Hindmarsh - Brompton,-34.89775590422313,138.56650218845485
404011094,Royal Park - Hendon - Albert Park,-34.87310364998398,138.51309215991245
404011095,Seaton - Grange,-34.89434141314577,138.50633629914478
404011096,West Lakes,-34.86881219903466,138.4901397101856
404011097,Woodville - Cheltenham,-34.86881288273697,138.53857066652074
404021098,Dry Creek - South,-34.82527736187478,138.54609103328013
404021099,Largs Bay - Semaphore,-34.83624218540262,138.49184982000492
404021100,North Haven,-34.79145284705566,138.4992626116184
404021101,Port Adelaide,-34.841417956521305,138.51969988638766
404021102,The Parks,-34.856387603022135,138.56421646944906
404021103,Torrens Island,-34.79019056389681,138.5287820780533
404031104,Adelaide Airport,-34.94612839076256,138.53080252942829
404031105,Fulham,-34.9273690643284,138.51368181467095
404031106,Lockleys,-34.925414231667695,138.53794774366403
404031107,Plympton,-34.957795510672895,138.55044684061875
404031108,Richmond (SA),-34.92788162658723,138.56603645648556
404031109,West Beach,-34.94612713163701,138.50931405876307
405011110,Barossa - Angaston,-34.6286736924929,139.04866953747054
405011111,Light,-34.39093125061621,138.86080088046484
405011112,Lyndoch,-34.6312827767545,138.88115052150783
405011113,Mallala,-34.46815285957316,138.44438529553435
405011114,Nuriootpa,-34.466810319942766,138.99131895019158
405011115,Tanunda,-34.521460638654226,138.97215359773733
405021116,Clare,-33.817736120927805,138.60536063986234
405021117,Gilbert Valley,-34.00531738402912,138.7474522034519
405021118,Goyder,-33.645771100118885,139.07246600946317
405021119,Wakefield - Barunga West,-33.926647528172,138.23808803737163
405031120,Jamestown,-33.27292860475693,138.51279312928622
405031121,Peterborough - Mount Remarkable,-32.70726097224082,138.61794882712937
405031122,Port Pirie,-33.1886408058958,138.00329025575374
405031123,Port Pirie Surrounds,-33.374026411496516,138.11002361042839
405041124,Kadina,-33.98605543986773,137.82020974717406
405041125,Moonta,-34.04380578171993,137.67121852901602
405041126,Wallaroo,-33.893443279538964,137.66782182480847
405041127,Yorke Peninsula - North,-34.45324266663469,137.7143316330971
405041128,Yorke Peninsula - South,-35.05126123264979,137.30766412090966
406011129,Ceduna,-32.04954355040343,133.625909997923
